净值日期,单位净值,日增长率
2022-08-26,2.95,-4.16
2022-08-29,2.931,-0.64
2022-08-30,2.902,-0.99
2022-08-31,2.89,-0.41
2022-09-01,2.888,-0.07
2022-09-02,2.85,-1.32
2022-09-05,2.853,0.11
2022-09-06,2.837,-0.56
2022-09-07,2.897,2.11
2022-09-08,2.91,0.45
2022-09-09,2.971,2.1
2022-09-13,2.835,-4.58
2022-09-14,2.866,1.09
2022-09-15,2.817,-1.71
2022-09-16,2.809,-0.28
2022-09-19,2.834,0.89
2022-09-20,2.813,-0.74
2022-09-21,2.766,-1.67
2022-09-22,2.743,-0.83
2022-09-23,2.703,-1.46
2022-09-26,2.703,0.0
2022-09-27,2.722,0.7
2022-09-28,2.789,2.46
2022-09-29,2.71,-2.83
2022-09-30,2.661,-1.81
2022-10-10,2.65,-0.41
2022-10-11,2.621,-1.09
2022-10-12,2.62,-0.04
2022-10-13,2.679,2.25
2022-10-14,2.597,-3.06
2022-10-17,2.685,3.39
2022-10-18,2.705,0.74
2022-10-19,2.695,-0.37
2022-10-20,2.684,-0.41
2022-10-21,2.747,2.35
2022-10-24,2.777,1.09
2022-10-25,2.85,2.63
2022-10-26,2.785,-2.28
2022-10-27,2.732,-1.9
2022-10-28,2.821,3.26
2022-10-31,2.79,-1.1
2022-11-01,2.773,-0.61
2022-11-02,2.684,-3.21
2022-11-03,2.641,-1.6
2022-11-04,2.684,1.63
2022-11-07,2.705,0.78
2022-11-08,2.72,0.55
2022-11-09,2.658,-2.28
2022-11-10,2.859,7.56
2022-11-11,2.892,1.15
2022-11-14,2.829,-2.18
2022-11-15,2.853,0.85
2022-11-16,2.811,-1.47
2022-11-17,2.816,0.18
2022-11-18,2.831,0.53
2022-11-21,2.807,-0.85
2022-11-22,2.861,1.92
2022-11-23,2.875,0.49
2022-11-24,2.872,-0.1
2022-11-25,2.857,-0.52
2022-11-28,2.827,-1.05
2022-11-29,2.819,-0.28
2022-11-30,2.937,4.19
2022-12-01,2.922,-0.51
2022-12-02,2.886,-1.23
2022-12-05,2.831,-1.91
2022-12-06,2.754,-2.72
2022-12-07,2.749,-0.18
2022-12-08,2.769,0.73
2022-12-09,2.751,-0.65
2022-12-12,2.783,1.16
2022-12-13,2.819,1.29
2022-12-14,2.79,-1.03
2022-12-15,2.691,-3.55
2022-12-16,2.682,-0.33
2022-12-19,2.645,-1.38
2022-12-20,2.646,0.04
2022-12-21,2.677,1.17
2022-12-22,2.614,-2.35
2022-12-23,2.624,0.38
2022-12-26,2.624,0.0
2022-12-27,2.575,-1.87
2022-12-28,2.547,-1.09
2022-12-29,2.614,2.63
2022-12-30,2.607,-0.27
2022-12-31,2.607,0.0
2023-01-03,2.583,-0.92
2023-01-04,2.584,0.04
2023-01-05,2.537,-1.82
2023-01-06,2.605,2.68
2023-01-09,2.599,-0.23
2023-01-10,2.6,0.04
2023-01-11,2.648,1.85
2023-01-12,2.659,0.42
2023-01-13,2.664,0.19
2023-01-16,2.658,-0.23
2023-01-17,2.665,0.26
2023-01-18,2.645,-0.75
2023-01-19,2.621,-0.91
2023-01-20,2.694,2.79
2023-01-30,2.756,2.3
2023-01-31,2.797,1.49
2023-02-01,2.852,1.97
2023-02-02,2.936,2.95
2023-02-03,2.895,-1.4
2023-02-06,2.884,-0.38
2023-02-07,2.952,2.36
2023-02-08,2.891,-2.07
2023-02-09,2.871,-0.69
2023-02-10,2.853,-0.63
2023-02-13,2.908,1.93
2023-02-14,2.927,0.65
2023-02-15,2.952,0.85
2023-02-16,2.908,-1.49
2023-02-17,2.894,-0.48
2023-02-20,2.893,-0.03
2023-02-21,2.821,-2.49
2023-02-22,2.83,0.32
2023-02-23,2.867,1.31
2023-02-24,2.816,-1.78
2023-02-27,2.859,1.53
2023-02-28,2.854,-0.17
2023-03-01,2.825,-1.02
2023-03-02,2.827,0.07
2023-03-03,2.895,2.41
2023-03-06,2.891,-0.14
2023-03-07,2.864,-0.93
2023-03-08,2.893,1.01
2023-03-09,2.847,-1.59
2023-03-10,2.809,-1.33
2023-03-13,2.82,0.39
2023-03-14,2.868,1.7
2023-03-15,2.869,0.03
2023-03-16,2.963,3.28
2023-03-17,2.944,-0.64
2023-03-20,2.94,-0.14
2023-03-21,2.985,1.53
2023-03-22,2.943,-1.41
2023-03-23,2.98,1.26
2023-03-24,2.975,-0.17
2023-03-27,2.966,-0.3
2023-03-28,2.953,-0.44
2023-03-29,3.008,1.86
2023-03-30,3.04,1.06
2023-03-31,3.084,1.45
2023-04-03,3.079,-0.16
2023-04-04,3.064,-0.49
2023-04-06,3.057,-0.23
2023-04-07,3.061,0.13
2023-04-10,3.054,-0.23
2023-04-11,3.039,-0.49
2023-04-12,3.011,-0.92
2023-04-13,3.063,1.73
2023-04-14,3.054,-0.29
2023-04-17,3.059,0.16
2023-04-18,3.065,0.2
2023-04-19,3.061,-0.13
2023-04-20,3.048,-0.42
2023-04-21,3.041,-0.23
2023-04-24,3.037,-0.13
2023-04-25,2.982,-1.81
2023-04-26,3.017,1.17
2023-04-27,3.097,2.65
2023-04-28,3.119,0.71
2023-05-02,3.088,0.0
2023-05-04,3.049,-2.24
2023-05-05,3.116,2.2
2023-05-08,3.125,0.29
2023-05-09,3.109,-0.51
2023-05-10,3.145,1.16
2023-05-11,3.146,0.03
2023-05-12,3.152,0.19
2023-05-15,3.176,0.76
2023-05-16,3.172,-0.13
2023-05-17,3.222,1.58
2023-05-18,3.29,2.11
2023-05-19,3.301,0.33
2023-05-22,3.302,0.03
2023-05-23,3.268,-1.03
2023-05-24,3.263,-0.15
2023-05-25,3.34,2.36
2023-05-26,3.437,2.9
2023-05-29,3.427,-0.29
2023-05-30,3.453,0.76
2023-05-31,3.429,-0.7
2023-06-01,3.481,1.52
2023-06-02,3.504,0.66
2023-06-05,3.504,0.0
2023-06-06,3.513,0.26
2023-06-07,3.458,-1.57
2023-06-08,3.506,1.39
2023-06-09,3.508,0.06
2023-06-12,3.573,1.85
2023-06-13,3.615,1.18
2023-06-14,3.644,0.8
2023-06-15,3.681,1.02
2023-06-16,3.647,-0.92
2023-06-19,3.642,-0.14
2023-06-20,3.659,0.47
2023-06-21,3.62,-1.07
2023-06-26,3.589,-0.86
2023-06-27,3.653,1.78
2023-06-28,3.658,0.14
2023-06-29,3.658,0.0
2023-06-30,3.718,1.64
2023-07-03,3.72,0.05
2023-07-04,3.714,-0.16
2023-07-05,3.709,-0.13
2023-07-06,3.688,-0.57
2023-07-07,3.673,-0.41
2023-07-10,3.669,-0.11
2023-07-11,3.684,0.41
2023-07-12,3.723,1.06
2023-07-13,3.774,1.37
2023-07-14,3.762,-0.32
2023-07-17,3.797,0.93
2023-07-18,3.834,0.97
2023-07-19,3.832,-0.05
2023-07-20,3.747,-2.22
2023-07-21,3.736,-0.29
2023-07-24,3.743,0.19
2023-07-25,3.768,0.67
2023-07-26,3.748,-0.53
2023-07-27,3.737,-0.29
2023-07-28,3.807,1.87
2023-07-31,3.807,0.0
2023-08-01,3.797,-0.26
2023-08-02,3.72,-2.03
2023-08-03,3.721,0.03
2023-08-04,3.698,-0.62
2023-08-07,3.727,0.78
2023-08-08,3.704,-0.62
2023-08-09,3.664,-1.08
2023-08-10,3.67,0.16
2023-08-11,3.646,-0.65
2023-08-14,3.693,1.29
2023-08-15,3.657,-0.97
2023-08-16,3.629,-0.77
2023-08-17,3.595,-0.94
2023-08-18,3.586,-0.25
2023-08-21,3.643,1.59
2023-08-22,3.636,-0.19
2023-08-23,3.693,1.57
2023-08-24,3.61,-2.25
2023-08-25,3.639,0.8
2023-08-28,3.664,0.69
2023-08-29,3.74,2.07
2023-08-30,3.759,0.51
2023-08-31,3.769,0.27
2023-09-01,3.765,-0.11
2023-09-04,3.764,-0.03
2023-09-05,3.768,0.11
2023-09-06,3.744,-0.64
2023-09-07,3.718,-0.69
2023-09-08,3.73,0.32
2023-09-11,3.772,1.13
2023-09-12,3.725,-1.25
2023-09-13,3.734,0.24
2023-09-14,3.763,0.78
2023-09-15,3.697,-1.75
2023-09-18,3.7,0.08
2023-09-19,3.689,-0.3
2023-09-20,3.641,-1.3
2023-09-21,3.578,-1.73
2023-09-22,3.58,0.06
2023-09-25,3.596,0.45
2023-09-26,3.544,-1.45
2023-09-27,3.552,0.23
2023-09-28,3.585,0.93
2023-10-09,3.667,2.29
2023-10-10,3.687,0.55
2023-10-11,3.711,0.65
2023-10-12,3.696,-0.4
2023-10-13,3.651,-1.22
2023-10-16,3.693,1.15
2023-10-17,3.681,-0.32
2023-10-18,3.631,-1.36
2023-10-19,3.601,-0.83
2023-10-20,3.55,-1.42
2023-10-23,3.561,0.31
2023-10-24,3.593,0.9
2023-10-25,3.507,-2.39
2023-10-26,3.443,-1.82
2023-10-27,3.459,0.46
2023-10-30,3.498,1.13
2023-10-31,3.516,0.51
2023-11-01,3.574,1.65
2023-11-02,3.633,1.65
2023-11-03,3.675,1.16
2023-11-06,3.685,0.27
2023-11-07,3.716,0.84
2023-11-08,3.721,0.13
2023-11-09,3.691,-0.81
2023-11-10,3.771,2.17
2023-11-13,3.76,-0.29
2023-11-14,3.841,2.15
2023-11-15,3.842,0.03
2023-11-16,3.844,0.05
2023-11-17,3.843,-0.03
2023-11-20,3.882,1.01
2023-11-21,3.849,-0.85
2023-11-22,3.858,0.23
2023-11-23,3.855,-0.08
2023-11-24,3.846,-0.23
2023-11-27,3.842,-0.1
2023-11-28,3.852,0.26
2023-11-29,3.842,-0.26
2023-11-30,3.832,-0.26
2023-12-01,3.848,0.42
2023-12-04,3.806,-1.09
2023-12-05,3.821,0.39
2023-12-06,3.8,-0.55
2023-12-07,3.857,1.5
2023-12-08,3.869,0.31
2023-12-11,3.903,0.88
2023-12-12,3.934,0.79
2023-12-13,3.98,1.17
2023-12-14,3.973,-0.18
2023-12-15,3.985,0.3
2023-12-18,4.01,0.63
2023-12-19,4.032,0.55
2023-12-20,3.972,-1.49
2023-12-21,4.021,1.23
2023-12-22,4.023,0.05
2023-12-25,4.026,0.07
2023-12-26,4.046,0.5
2023-12-27,4.054,0.2
2023-12-28,4.05,-0.1
2023-12-29,4.026,-0.59
2023-12-31,4.026,0.0
2024-01-02,3.957,-1.71
2024-01-03,3.927,-0.76
2024-01-04,3.906,-0.53
2024-01-05,3.913,0.18
2024-01-08,3.993,2.04
2024-01-09,4.0,0.18
2024-01-10,4.029,0.72
2024-01-11,4.036,0.17
2024-01-12,4.037,0.02
2024-01-15,4.039,0.05
2024-01-16,4.04,0.02
2024-01-17,4.02,-0.5
2024-01-18,4.076,1.39
2024-01-19,4.154,1.91
2024-01-22,4.155,0.02
2024-01-23,4.172,0.41
2024-01-24,4.19,0.43
2024-01-25,4.193,0.07
2024-01-26,4.172,-0.5
2024-01-29,4.214,1.01
2024-01-30,4.185,-0.69
2024-01-31,4.106,-1.89
2024-02-01,4.152,1.12
2024-02-02,4.217,1.57
2024-02-05,4.213,-0.09
2024-02-06,4.202,-0.26
2024-02-07,4.239,0.88
2024-02-08,4.246,0.17
2024-02-19,4.221,-0.59
2024-02-20,4.191,-0.71
2024-02-21,4.173,-0.43
2024-02-22,4.292,2.85
2024-02-23,4.28,-0.28
2024-02-26,4.279,-0.02
2024-02-27,4.286,0.16
2024-02-28,4.264,-0.51
2024-02-29,4.301,0.87
2024-03-01,4.362,1.42
2024-03-04,4.342,-0.46
2024-03-05,4.267,-1.73
2024-03-06,4.293,0.61
2024-03-07,4.355,1.44
2024-03-08,4.291,-1.47
2024-03-11,4.273,-0.42
2024-03-12,4.333,1.4
2024-03-13,4.297,-0.83
2024-03-14,4.288,-0.21
2024-03-15,4.24,-1.12
2024-03-18,4.279,0.92
2024-03-19,4.291,0.28
2024-03-20,4.339,1.12
2024-03-21,4.356,0.39
2024-03-22,4.362,0.14
2024-03-25,4.347,-0.34
2024-03-26,4.33,-0.39
2024-03-27,4.345,0.35
2024-03-28,4.339,-0.14
2024-03-29,4.339,0.0
2024-04-01,4.346,0.16
2024-04-02,4.309,-0.85
2024-04-03,4.317,0.19
2024-04-08,4.302,-0.35
2024-04-09,4.318,0.37
2024-04-10,4.281,-0.86
2024-04-11,4.35,1.61
2024-04-12,4.279,-1.63
2024-04-15,4.211,-1.59
2024-04-16,4.214,0.07
2024-04-17,4.1621,-1.23
2024-04-18,4.1382,-0.57
2024-04-19,4.0557,-1.99
2024-04-22,4.0949,0.97
2024-04-23,4.1565,1.5
2024-04-24,4.1694,0.31
2024-04-25,4.1466,-0.55
2024-04-26,4.2108,1.55
2024-04-29,4.2252,0.34
2024-04-30,4.1468,-1.86
2024-05-06,4.2918,3.5
2024-05-07,4.2919,0.0
2024-05-08,4.291,-0.02
2024-05-09,4.2984,0.17
2024-05-10,4.3084,0.23
2024-05-13,4.3178,0.22
2024-05-14,4.3477,0.69
2024-05-15,4.4118,1.47
2024-05-16,4.4017,-0.23
2024-05-17,4.4,-0.04
2024-05-20,4.4289,0.66
2024-05-21,4.4393,0.23
2024-05-22,4.4373,-0.05
2024-05-23,4.4181,-0.43
2024-05-24,4.46,0.95
2024-05-27,4.4593,-0.02
2024-05-28,4.4737,0.32
2024-05-29,4.4423,-0.7
2024-05-30,4.397,-1.02
2024-05-31,4.3949,-0.05
2024-06-03,4.4087,0.31
2024-06-04,4.4207,0.27
2024-06-05,4.5092,2.0
2024-06-06,4.5064,-0.06
2024-06-07,4.5016,-0.11
2024-06-11,4.5512,1.1
2024-06-12,4.6096,1.28
2024-06-13,4.6345,0.54
2024-06-14,4.6565,0.47
2024-06-17,4.7112,1.17
2024-06-18,4.7089,-0.05
2024-06-19,4.7093,0.01
2024-06-20,4.6742,-0.75
2024-06-21,4.6625,-0.25
2024-06-24,4.6102,-1.12
2024-06-25,4.6628,1.14
2024-06-26,4.6747,0.26
2024-06-27,4.6831,0.18
2024-06-28,4.6583,-0.53
2024-06-30,4.6583,0.0
2024-07-01,4.6874,0.62
2024-07-02,4.7349,1.01
2024-07-03,4.7751,0.85
2024-07-04,4.7744,-0.01
2024-07-05,4.8214,0.98
2024-07-08,4.8312,0.2
2024-07-09,4.8357,0.09
2024-07-10,4.8853,1.03
2024-07-11,4.7816,-2.12
2024-07-12,4.8042,0.47
2024-07-15,4.816,0.25
2024-07-16,4.8193,0.07
2024-07-17,4.683,-2.83
2024-07-18,4.6589,-0.51
2024-07-19,4.6184,-0.87
2024-07-22,4.6879,1.5
2024-07-23,4.6716,-0.35
2024-07-24,4.506,-3.54
2024-07-25,4.4572,-1.08
2024-07-26,4.4987,0.93
2024-07-29,4.5092,0.23
2024-07-30,4.4495,-1.32
2024-07-31,4.5816,2.97
2024-08-01,4.4693,-2.45
2024-08-02,4.3657,-2.32
2024-08-05,4.2369,-2.95
2024-08-06,4.2803,1.02
2024-08-07,4.2365,-1.02
2024-08-08,4.366,3.06
2024-08-09,4.3879,0.5
2024-08-12,4.3947,0.15
2024-08-13,4.5025,2.45
2024-08-14,4.5026,0.0
2024-08-15,4.609,2.36
2024-08-16,4.6173,0.18
2024-08-19,4.6731,1.21
2024-08-20,4.6575,-0.33
2024-08-21,4.6802,0.49
2024-08-22,4.6,-1.71
2024-08-23,4.658,1.26
2024-08-26,4.6001,-1.24
2024-08-27,4.6202,0.44
2024-08-28,4.5656,-1.18
2024-08-29,4.5638,-0.04
2024-08-30,4.6114,1.04
2024-09-02,4.6063,-0.11
2024-09-03,4.4687,-2.99
2024-09-04,4.4612,-0.17
2024-09-05,4.4553,-0.13
2024-09-06,4.3354,-2.69
2024-09-09,4.3934,1.34
2024-09-10,4.4394,1.05
2024-09-11,4.5354,2.16
2024-09-12,4.579,0.96
2024-09-13,4.59,0.24
2024-09-18,4.5419,-1.05
2024-09-19,4.6622,2.65
2024-09-20,4.6326,-0.63
2024-09-23,4.6394,0.15
2024-09-24,4.6587,0.42
2024-09-25,4.6483,-0.22
2024-09-26,4.6894,0.88
2024-09-27,4.6504,-0.83
2024-09-30,4.6592,0.19
2024-10-08,4.7033,0.95
2024-10-09,4.7309,0.59
2024-10-10,4.7333,0.05
2024-10-11,4.7387,0.11
2024-10-14,4.7756,0.78
2024-10-15,4.7182,-1.2
2024-10-16,4.7417,0.5
2024-10-17,4.7471,0.11
2024-10-18,4.7794,0.68
2024-10-21,4.7705,-0.19
2024-10-22,4.7895,0.4
2024-10-23,4.718,-1.49
2024-10-24,4.7579,0.85
2024-10-25,4.7736,0.33
2024-10-28,4.7859,0.26
2024-10-29,4.8302,0.93
2024-10-30,4.7992,-0.64
2024-10-31,4.6755,-2.58
2024-11-01,4.701,0.55
2024-11-04,4.6889,-0.26
2024-11-05,4.7379,1.05
2024-11-06,4.8646,2.67
2024-11-07,4.9809,2.39
2024-11-08,4.9701,-0.22
2024-11-11,4.9894,0.39
2024-11-12,4.99,0.01
2024-11-13,4.9855,-0.09
2024-11-14,4.9511,-0.69
2024-11-15,4.8354,-2.34
2024-11-18,4.8628,0.57
2024-11-19,4.8941,0.64
2024-11-20,4.8906,-0.07
2024-11-21,4.9093,0.38
2024-11-22,4.916,0.14
2024-11-25,4.9221,0.12
2024-11-26,4.9482,0.53
2024-11-27,4.9115,-0.74
2024-11-28,4.9057,-0.12
2024-11-29,4.9475,0.85
2024-12-02,5.0006,1.07
2024-12-03,5.0232,0.45
2024-12-04,5.0799,1.13
2024-12-05,5.061,-0.37
2024-12-06,5.1043,0.86
2024-12-09,5.0651,-0.77
2024-12-10,5.0499,-0.3
2024-12-11,5.1369,1.72
2024-12-12,5.1041,-0.64
2024-12-13,5.1426,0.75
2024-12-16,5.2145,1.4
2024-12-17,5.1931,-0.41
2024-12-18,5.0102,-3.52
2024-12-19,4.9874,-0.46
2024-12-20,5.0276,0.81
2024-12-23,5.0801,1.04
2024-12-24,5.1462,1.3
2024-12-25,5.1458,-0.01
2024-12-26,5.1413,-0.09
2024-12-27,5.0723,-1.34
2024-12-30,5.0051,-1.32
2024-12-31,4.9549,-1.0
2025-01-02,4.9449,-0.2
2025-01-03,5.026,1.64
2025-01-06,5.0788,1.05
2025-01-07,4.9915,-1.72
2025-01-08,4.9936,0.04
2025-01-09,4.9933,-0.01
2025-01-10,4.9193,-1.48
2025-01-13,4.9051,-0.29
2025-01-14,4.8985,-0.13
2025-01-15,5.0047,2.17
2025-01-16,4.9721,-0.65
2025-01-17,5.0492,1.55
2025-01-20,5.0489,-0.01
2025-01-21,5.0637,0.29
2025-01-22,5.1243,1.2
2025-01-23,5.1316,0.14
2025-01-24,5.1015,-0.59
2025-01-27,4.9499,-2.97
2025-02-05,5.0659,2.34
2025-02-06,5.0879,0.43
2025-02-07,5.0192,-1.35
2025-02-10,5.0805,1.22
2025-02-11,5.0667,-0.27
2025-02-12,5.0723,0.11
2025-02-13,5.1434,1.4
2025-02-14,5.162,0.36
2025-02-17,5.1616,-0.01
2025-02-18,5.1715,0.19
2025-02-19,5.1751,0.07
2025-02-20,5.1513,-0.46
2025-02-21,5.0456,-2.05
2025-02-24,4.9862,-1.18
2025-02-25,4.9257,-1.21
2025-02-26,4.936,0.21
2025-02-27,4.8038,-2.68
2025-02-28,4.8789,1.56
2025-03-03,4.7739,-2.15
2025-03-04,4.7571,-0.35
2025-03-05,4.8185,1.29
2025-03-06,4.6859,-2.75
2025-03-07,4.7206,0.74
2025-03-10,4.5455,-3.71
2025-03-11,4.5336,-0.26
2025-03-12,4.5818,1.06
2025-03-13,4.4992,-1.8
2025-03-14,4.6076,2.41
2025-03-17,4.6299,0.48
2025-03-18,4.5587,-1.54
2025-03-19,4.6127,1.18
2025-03-20,4.602,-0.23
2025-03-21,4.6175,0.34
2025-03-24,4.7068,1.93
2025-03-25,4.7304,0.5
2025-03-26,4.6458,-1.79
2025-03-27,4.6182,-0.59
2025-03-28,4.4965,-2.64
2025-03-31,4.496,-0.01
2025-04-01,4.5314,0.79
2025-04-02,4.5677,0.8
2025-04-03,4.3314,-5.17
2025-04-07,4.07,-6.04
2025-04-08,3.999,-1.74
2025-04-09,4.4414,11.06
2025-04-10,4.2803,-3.63
2025-04-11,4.3525,1.69
2025-04-14,4.3779,0.58
2025-04-15,4.3836,0.13
2025-04-16,4.2598,-2.82
2025-04-17,4.2573,-0.06
2025-04-18,4.2563,-0.02
2025-04-21,4.1556,-2.37
2025-04-22,4.2586,2.48
2025-04-23,4.3526,2.21
2025-04-24,4.4668,2.62
2025-04-25,4.5128,1.03
2025-04-28,4.5101,-0.06
2025-04-29,4.5363,0.58
2025-04-30,4.541,0.1
2025-05-06,4.5894,1.07
2025-05-07,4.607,0.38
2025-05-08,4.6539,1.02
2025-05-09,4.6538,0.0
2025-05-12,4.8347,3.89
2025-05-13,4.9045,1.44
2025-05-14,4.9298,0.52
2025-05-15,4.9338,0.08
2025-05-16,4.9549,0.43
2025-05-19,4.958,0.06
2025-05-20,4.9412,-0.34
2025-05-21,4.8766,-1.31
2025-05-22,4.8812,0.09
2025-05-23,4.8372,-0.9
2025-05-26,4.8323,-0.1
2025-05-27,4.9457,2.35
2025-05-28,4.9252,-0.41
2025-05-29,4.9351,0.2
2025-05-30,4.9265,-0.17
2025-06-03,5.0015,1.52
2025-06-04,5.0169,0.31
2025-06-05,4.9753,-0.83
2025-06-06,5.0211,0.92
2025-06-09,5.0304,0.19
2025-06-10,5.0617,0.62
2025-06-11,5.042,-0.39
2025-06-12,5.0528,0.21
2025-06-13,4.9868,-1.31
2025-06-16,5.0563,1.39
2025-06-17,5.0047,-1.02
2025-06-18,5.0052,0.01
2025-06-19,5.003,-0.04
2025-06-20,4.9797,-0.47
2025-06-23,5.0325,1.06
2025-06-24,5.1052,1.44
2025-06-25,5.1167,0.23
2025-06-26,5.1616,0.88
2025-06-27,5.1814,0.38
2025-06-30,5.2117,0.58
2025-07-01,5.1633,-0.93
2025-07-02,5.2003,0.72
2025-07-03,5.2495,0.95
2025-07-04,5.2503,0.02
2025-07-07,5.2072,-0.82
2025-07-08,5.2124,0.1
2025-07-09,5.2489,0.7
2025-07-10,5.2386,-0.2
2025-07-11,5.2249,-0.26
2025-07-14,5.2427,0.34
2025-07-15,5.2491,0.12
2025-07-16,5.2558,0.13
2025-07-17,5.2903,0.66
2025-07-18,5.2889,-0.03
2025-07-21,5.3166,0.52
2025-07-22,5.286,-0.58
2025-07-23,5.3046,0.35
2025-07-24,5.3162,0.22
2025-07-25,5.3297,0.25
2025-07-28,5.351,0.4
2025-07-29,5.3434,-0.14
2025-07-30,5.3466,0.06
2025-07-31,5.3218,-0.46
2025-08-01,5.2173,-1.96
2025-08-04,5.3071,1.72
2025-08-05,5.2663,-0.77
2025-08-06,5.3364,1.33
2025-08-07,5.3491,0.24
2025-08-08,5.4014,0.98
2025-08-11,5.3843,-0.32
2025-08-12,5.4548,1.31
2025-08-13,5.4524,-0.04
2025-08-14,5.4471,-0.1
2025-08-15,5.4219,-0.46
2025-08-18,5.4181,-0.07
2025-08-19,5.3462,-1.33
2025-08-20,5.3166,-0.55
2025-08-21,5.2869,-0.56
2025-08-22,5.3693,1.56
2025-08-25,5.3421,-0.51
2025-08-26,5.3652,0.43
2025-08-27,5.3688,0.07
2025-08-28,5.3964,0.51
2025-08-29,5.3295,-1.24
2025-09-01,5.332,0.05
2025-09-02,5.2921,-0.75
2025-09-03,5.334,0.79
2025-09-04,5.3797,0.86
2025-09-05,5.3849,0.1
2025-09-08,5.4078,0.43
2025-09-09,5.4234,0.29
2025-09-10,5.4285,0.09
2025-09-11,5.4588,0.56
2025-09-12,5.48,0.39
2025-09-15,5.524,0.8
2025-09-16,5.5171,-0.12
2025-09-17,5.5042,-0.23
2025-09-18,5.5613,1.04
2025-09-19,5.6022,0.74
2025-09-22,5.6314,0.52
2025-09-23,5.5878,-0.77
2025-09-24,5.5713,-0.3
2025-09-25,5.5498,-0.39
2025-09-26,5.5753,0.46
2025-09-29,5.5949,0.35
2025-09-30,5.6082,0.24
2025-10-09,5.7022,1.68
2025-10-10,5.5004,-3.54
2025-10-13,5.616,2.1
2025-10-14,5.5788,-0.66
2025-10-15,5.6146,0.64
2025-10-16,5.5926,-0.39
2025-10-17,5.6275,0.62
2025-10-20,5.7008,1.3
2025-10-21,5.695,-0.1
2025-10-22,5.6403,-0.96
2025-10-23,5.6867,0.82
2025-10-24,5.7447,1.02
2025-10-27,5.8439,1.73
2025-10-28,5.8851,0.71
2025-10-29,5.9076,0.38
2025-10-30,5.8235,-1.42
2025-10-31,5.8521,0.49
2025-11-03,5.8754,0.4
2025-11-04,5.7574,-2.01
2025-11-05,5.7987,0.72
2025-11-06,5.6861,-1.94
2025-11-07,5.6682,-0.31
2025-11-10,5.7921,2.19
2025-11-11,5.7753,-0.29
2025-11-12,5.7699,-0.09
2025-11-13,5.6552,-1.99
2025-11-14,5.6551,0.0
2025-11-17,5.6077,-0.84
2025-11-18,5.545,-1.12
2025-11-19,5.5759,0.56
2025-11-20,5.4481,-2.29
2025-11-21,5.487,0.71
2025-11-24,5.6263,2.54
2025-11-25,5.6567,0.54
2025-11-26,5.7033,0.82
2025-11-27,5.7019,-0.02
2025-11-28,5.7455,0.76
2025-12-01,5.7229,-0.39
2025-12-02,5.772,0.86
2025-12-03,5.7808,0.15
2025-12-04,5.7732,-0.13
2025-12-05,5.799,0.45
2025-12-08,5.785,-0.24
2025-12-09,5.7939,0.15
2025-12-10,5.8154,0.37
2025-12-11,5.7913,-0.41
2025-12-12,5.6785,-1.95
2025-12-15,5.6507,-0.49
2025-12-16,5.6599,0.16
2025-12-17,5.5504,-1.93
2025-12-18,5.633,1.49
2025-12-19,5.7025,1.23
2025-12-22,5.7304,0.49
2025-12-23,5.7582,0.49
2025-12-24,5.7702,0.21
2025-12-25,5.7649,-0.09
2025-12-26,5.7597,-0.09
2025-12-29,5.731,-0.5
2025-12-30,5.718,-0.23
2025-12-31,5.6666,-0.9
2026-01-05,5.6947,0.5
2026-01-06,5.7443,0.87
2026-01-07,5.7488,0.08
2026-01-08,5.7163,-0.57
2026-01-09,5.7692,0.93
2026-01-12,5.7723,0.05
2026-01-13,5.7613,-0.19
2026-01-14,5.7014,-1.04
2026-01-15,5.7153,0.24
2026-01-16,5.7122,-0.05
2026-01-19,5.71,-0.04
2026-01-20,5.5835,-2.22
2026-01-21,5.6606,1.38
2026-01-22,5.7054,0.79
2026-01-23,5.7183,0.23
2026-01-26,5.7365,0.32
2026-01-27,5.7874,0.89
2026-01-28,5.799,0.2
2026-01-29,5.7682,-0.53
2026-01-30,5.6895,-1.36
2026-02-02,5.7308,0.73
2026-02-03,5.6371,-1.64
2026-02-04,5.5335,-1.84
2026-02-05,5.4595,-1.34
2026-02-06,5.5759,2.13
2026-02-09,5.6139,0.68
2026-02-10,5.5792,-0.62
2026-02-11,5.5937,0.26
2026-02-12,5.4814,-2.01
2026-02-13,5.4872,0.11
2026-02-24,5.5407,0.97
2026-02-25,5.6124,1.29
2026-02-26,5.5415,-1.26
2026-02-27,5.5255,-0.29
2026-03-02,5.5321,0.12
2026-03-03,5.4626,-1.26
2026-03-04,5.547,1.55
2026-03-05,5.5232,-0.43
2026-03-06,5.4416,-1.48
2026-03-09,5.5211,1.46
2026-03-10,5.5072,-0.25
2026-03-11,5.5046,-0.05
2026-03-12,5.4126,-1.67
2026-03-13,5.3817,-0.57
2026-03-16,5.4457,1.19
2026-03-17,5.4665,0.38
2026-03-18,5.3847,-1.5
2026-03-19,5.3735,-0.21
2026-03-20,5.2673,-1.98
2026-03-23,5.3406,1.39
2026-03-24,5.2925,-0.9
2026-03-25,5.3255,0.62
2026-03-26,5.2079,-2.21
2026-03-27,5.1149,-1.79
2026-03-30,5.0801,-0.68
2026-03-31,5.2494,3.33
2026-04-01,5.3003,0.97
2026-04-02,5.2957,-0.09
2026-04-03,5.299,0.06
2026-04-07,5.3276,0.54
2026-04-08,5.4678,2.63
